  Well ID,Well type code,well_number,Field_Name,Operator,latitude,longitude,Measured_Depth,Drilling_Start,Drilling_end,Completion_Date,Reservoir,play_name,state_name,well_cost,
8.799E+13,UN,x-1001,Calmuco (CAL),Provincia Mendoza,-36.53088,-69.76553,4097,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,442341,
8.799E+13,UN,x-1003,Calmuco (CAL),Provincia Mendoza,-36.53638,-69.76833,2618,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,258494,
8.799E+13,UN,CHOx-1,Chaã‘ares Herrados (CHA),Chaã‘ares Herrados,-33.365903,-69.016933,15675,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,2502832,
8.799E+13,UN,CDJx-2,Cerro Doã‘a Juana (CDJ),Geopark Argentina,-35.82004236,-69.78117952,11118,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,1266355,
8.799E+13,UN,CHEx-1,Chaã‘ares Herrados (CHA),Chaã‘ares Herrados,-33.359458,-68.947347,12007,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,1896878,
8.799E+13,V,CHSx-1,Puesto Pozo Cercado (PCE),Chaã‘ares Herrados,-33.404017,-69.001439,14819,02/07/1986,5/21/1986,NULL,Unassigned,Unassigned,Mendoza,1949359,
8.799E+13,UN,PPCx-1004,Puesto Pozo Cercado (PCE),Chaã‘ares Herrados,-33.359347,-68.963569,11991,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1530014,
8.799E+13,V,S-148,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-34.99167,-69.48856,5095,1/15/2001,1/26/2001,3/23/2001,Unassigned,Unassigned,Mendoza,625741,
8.799E+13,V,S-117,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-35.04043,-69.4062,3677,09/04/1995,9/16/1995,9/24/1995,Unassigned,Unassigned,Mendoza,385505,
8.799E+13,V,S-131,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-35.04839,-69.40721,3740,1/29/1997,02/06/1997,2/13/1997,Unassigned,Unassigned,Mendoza,346512,
8.799E+13,V,S-145,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-34.96901,-69.52023,5577,06/09/2000,6/22/2000,07/08/2000,Agrio,Unassigned,Mendoza,617813,
8.799E+13,V,S-148,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-34.99167,-69.48885,5095,1/15/2001,1/26/2001,3/23/2001,Unassigned,Unassigned,Mendoza,587569,
8.799E+13,V,e-2,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-34.96604,-69.50277,5741,11/13/1987,01/05/1988,02/06/1988,Pircala,Unassigned,Mendoza,666260,
8.799E+13,V,a-4,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-35.02288,-69.41743,4714,12/01/1973,12/28/1973,1/21/1974,Unassigned,Unassigned,Mendoza,555106,
8.79901E+13,V,S-38,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-35.00298,-69.48794,5055,05/10/1987,06/09/1987,7/18/1987,Unassigned,Unassigned,Mendoza,542379,
8.79901E+13,V,a-20,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-34.99337,-69.50196,5882,5/15/1976,6/15/1976,7/14/1976,Unassigned,Unassigned,Mendoza,707045,
8.79901E+13,V,a-12,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-35.05466,-69.38252,4442,10/01/1974,10/20/1974,12/18/1974,Unassigned,Unassigned,Mendoza,483010,
8.79901E+13,V,e-3,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-34.96614,-69.52893,6440,5/19/1988,07/01/1988,07/01/1988,Unassigned,Unassigned,Mendoza,876213,
8.79901E+13,V,e-3,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-35.02124,-69.55896,2962,11/17/1979,01/05/1980,3/26/1980,Unassigned,Unassigned,Mendoza,275739,
8.79901E+13,V,x-1,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-35.01468,-69.60341,12270,4/21/1978,8/26/1978,10/17/1978,Unassigned,Unassigned,Mendoza,1676044,
8.79901E+13,V,x-4,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-34.98428,-69.5768,10597,1/13/1980,4/22/1980,5/20/1980,Unassigned,Unassigned,Mendoza,1532068,
8.79901E+13,UN,CH-16,Chaã‘ares Herrados (CHA),Chaã‘ares Herrados,-33.378403,-68.984639,10534,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1403778,
8.79901E+13,UN,CH-29,Chaã‘ares Herrados (CHA),Chaã‘ares Herrados,-33.343014,-68.988294,10718,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,1599392,
8.79901E+13,UN,CH-1014,Chaã‘ares Herrados (CHA),Chaã‘ares Herrados,-33.353681,-68.979989,10597,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1300281,
8.79901E+13,UN,CH-1019,Chaã‘ares Herrados (CHA),Chaã‘ares Herrados,-33.347153,-68.976128,11909,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1434062,
8.79901E+13,UN,CH-1021,Chaã‘ares Herrados (CHA),Chaã‘ares Herrados,-33.3472,-68.9717,11929,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1747453,
8.79901E+13,UN,CH-1022,Chaã‘ares Herrados (CHA),Chaã‘ares Herrados,-33.326764,-68.978153,11729,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1713943,
8.79901E+13,UN,x-1,Atuel Norte (ATA),Tecpetrol,-35.1463853,-69.4416975,6418,5/17/1985,6/26/1985,07/12/1985,Unassigned,Unassigned,Mendoza,720476,
8.79901E+13,UN,JCP-10,Jagãœel Casa De Piedra (JGCP),Pluspetrol,-37.40258988,-68.44268695,2132,NULL,NULL,NULL,Centenario,Unassigned,Mendoza,206760,
8.79901E+13,UN,JCP-26,Jagãœel Casa De Piedra (JGCP),Pluspetrol,-37.38986,-68.44329,2214,NULL,NULL,NULL,Centenario,Unassigned,Mendoza,257588,
8.79901E+13,UN,a-7,El Corcobo Norte (ECCN),Pluspetrol,-37.45696,-68.27023,2326,NULL,NULL,NULL,Centenario,Unassigned,Mendoza,251214,
8.79901E+13,V,x-1,Confluencia Sur (CFS),San Jorge Petroleum,-36.95174,-69.60058,8576,10/30/1995,12/14/1995,1/30/1996,Unassigned,Unassigned,Mendoza,1095348,
8.79901E+13,V,SRE-8,Confluencia Sur (CFS),San Jorge Petroleum,-36.95651,-69.58323,7381,03/10/1997,04/11/1997,4/21/1997,Unassigned,Unassigned,Mendoza,725074,
8.79903E+13,UN,VG-3,Vega Grande (VEG),Grecoil Y Cia. S.R.L.,-34.669,-69.6632,8887,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,1052211,
8.79904E+13,UN,CoMOx-1,Cerro Mollar Oeste (cmo),Petrolera El Trebol,-35.36931,-69.72712,11118,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,1467350,
8.79904E+13,UN,CoMa-22,Cerro Mollar (mol),Petrolera El Trebol,-35.35561,-69.71975,8723,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,1119809,
8.79904E+13,UN,CoMa-29,Cerro Mollar (mol),Petrolera El Trebol,-35.30067,-69.71578,8372,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,1118604,
8.79904E+13,UN,CoMa-30,Cerro Mollar (mol),Petrolera El Trebol,-35.3371,-69.72206,8208,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,1013232,
8.79904E+13,UN,CoMa-7,Cerro Mollar (mol),Petrolera El Trebol,-35.31392,-69.70718,4596,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,454505,
8.79904E+13,UN,CoMa-9,Cerro Mollar (mol),Petrolera El Trebol,-35.32477,-69.70411,7683,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,897128,
8.79904E+13,UN,PRoe-10,Puesto Rojas (PRO),Petrolera El Trebol,-35.24737,-69.67863,6450,NULL,NULL,NULL,Chachao,Unassigned,Mendoza,828278,
8.79904E+13,UN,A-5,Atamisqui (ata),Petrolera El Trebol,-33.54679,-68.71263,7303,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,822453,
8.79904E+13,UN,A-9,Atamisqui (ata),Petrolera El Trebol,-33.5197,-68.69997,7657,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,1082675,
8.79904E+13,UN,A-11,Atamisqui (ata),Petrolera El Trebol,-33.53086,-68.70643,7545,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,998035,
8.79904E+13,UN,A-1004,Atamisqui (ata),Petrolera El Trebol,-33.53317,-68.70417,7696,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,949868,
8.79904E+13,UN,A-1006,Atamisqui (ata),Petrolera El Trebol,-33.53397,-68.70941,7454,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,956780,
8.79904E+13,UN,x-10,El Quemado (QEM),Petrolera El Trebol,-33.59352,-68.56901,7188,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,1051411,
8.79904E+13,UN,PRo-42,Puesto Rojas (PRO),Petrolera El Trebol,-35.25889,-69.68461,6259,NULL,NULL,NULL,Chachao,Unassigned,Mendoza,643903,
8.79904E+13,UN,PRo-52,Puesto Rojas (PRO),Petrolera El Trebol,-35.19213,-69.67776,7119,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,861109,
8.79904E+13,UN,PRoe-7,Puesto Rojas (PRO),Petrolera El Trebol,-35.22676,-69.68554,6791,NULL,NULL,NULL,Chachao,Unassigned,Mendoza,819770,
8.79904E+13,UN,PRoa-8,Puesto Rojas (PRO),Petrolera El Trebol,-35.23158,-69.69286,7135,NULL,NULL,NULL,Chachao,Unassigned,Mendoza,703682,
8.79904E+13,UN,PRoes-1,Puesto Rojas (PRO),Petrolera El Trebol,-35.26153,-69.68827,6167,NULL,NULL,NULL,Chachao,Unassigned,Mendoza,656342,
8.79904E+13,UN,PPchx-1,Puesto Adobe (PUAD),Petrolera El Trebol,-35.39648,-69.70187,8792,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,939822,
8.79905E+13,UN,x-2,Cajon De Los Caballos (CAJ),Roch,-36.117301,-69.522801,6453,NULL,NULL,NULL,Precuyo,Unassigned,Mendoza,730355,
8.79905E+13,UN,NCC-101,Cajon De Los Caballos (CAJ),Roch,-36.119201,-69.555601,4206,NULL,NULL,NULL,Pircala,Unassigned,Mendoza,409242,
8.79905E+13,UN,x-3,Cajon De Molina (MLN),Roch,-36.145201,-69.522001,6341,NULL,NULL,NULL,Chachao,Unassigned,Mendoza,801076,
8.79905E+13,UN,NCM-8,Cajon De Molina (MLN),Roch,-36.159501,-69.517401,6853,NULL,NULL,NULL,Chachao,Unassigned,Mendoza,645839,
8.79905E+13,UN,a-14,Cajon De Molina (MLN),Roch,-36.149901,-69.512401,5216,NULL,NULL,NULL,Chachao,Unassigned,Mendoza,478443,
8.79905E+13,UN,NCM-21,Cajon De Molina (MLN),Roch,-36.162701,-69.518101,5088,NULL,NULL,NULL,Chachao,Unassigned,Mendoza,519604,
8.79905E+13,V,x-1,Rincon Amarillo (RIA),YPF SA,-36.1294917,-69.34704577,6561,10/10/1989,12/02/1989,NULL,Unassigned,Unassigned,Mendoza,674600,
8.79906E+13,UN,C-13,Cacheuta (CAC),Sinopec Argentina Exploration & Production,-33.10139,-69.11623,3536,NULL,NULL,NULL,Potrerillos,Unassigned,Mendoza,358068,
8.79906E+13,UN,C-15,Cacheuta (CAC),Sinopec Argentina Exploration & Production,-33.11102,-69.13045,4242,NULL,NULL,NULL,Potrerillos,Unassigned,Mendoza,485262,
8.79906E+13,UN,C-17,Cacheuta (CAC),Sinopec Argentina Exploration & Production,-33.09152,-69.13258,2831,NULL,NULL,NULL,Potrerillos,Unassigned,Mendoza,400538,
8.79906E+13,UN,C-3,Cacheuta (CAC),Sinopec Argentina Exploration & Production,-33.10376,-69.11683,2171,NULL,NULL,NULL,Potrerillos,Unassigned,Mendoza,303381,
8.79906E+13,UN,C-44,Cacheuta (CAC),Sinopec Argentina Exploration & Production,-33.10498,-69.13116,3028,NULL,NULL,NULL,Potrerillos,Unassigned,Mendoza,378689,
8.79906E+13,UN,C-5,Cacheuta (CAC),Sinopec Argentina Exploration & Production,-33.09587,-69.11111,3218,NULL,NULL,NULL,Potrerillos,Unassigned,Mendoza,375120,
8.79906E+13,UN,C-79,Cacheuta (CAC),Sinopec Argentina Exploration & Production,-33.09168,-69.13149,3303,NULL,NULL,NULL,Potrerillos,Unassigned,Mendoza,406810,
8.79907E+13,UN,EI-17,Cacheuta (CAC),Sinopec Argentina Exploration & Production,-33.19986,-69.0583,8146,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,965737,
8.79907E+13,V,x-1,Agua Botada (BOT),Roch,-35.85499444,-69.65618889,8530,12/18/1980,03/09/1981,5/25/1981,Unassigned,Unassigned,Mendoza,1115937,
8.79907E+13,UN,LHX-2,Cacheuta (CAC),Sinopec Argentina Exploration & Production,-33.10701,-69.18658,9094,NULL,NULL,NULL,Potrerillos,Unassigned,Mendoza,1186659,
8.79907E+13,UN,LPX-11,Cacheuta (CAC),Sinopec Argentina Exploration & Production,-33.16735,-69.08465,11384,NULL,NULL,NULL,Villavicencio,Unassigned,Mendoza,1422882,
8.79907E+13,UN,LPX-2,Cacheuta (CAC),Sinopec Argentina Exploration & Production,-33.15093,-69.09567,9678,NULL,NULL,NULL,Potrerillos,Unassigned,Mendoza,1345490,
8.79907E+13,UN,LPX-6,Cacheuta (CAC),Sinopec Argentina Exploration & Production,-33.17362,-69.13676,6860,NULL,NULL,NULL,Cacheuta,Unassigned,Mendoza,787762,
8.79907E+13,UN,PCo-1012,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.31568,-69.02011,8021,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,821847,
8.79907E+13,UN,PCo-104,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.29313,-69.04713,15104,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,2314120,
8.79907E+13,UN,PCo-105,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.26185,-69.03485,9091,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1194862,
8.79907E+13,UN,PCo-107,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.2703,-69.03217,8389,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1072447,
8.79907E+13,UN,PCo-117,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.328,-69.03216,9235,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1257262,
8.79907E+13,UN,PCo-3008,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.20398,-69.08195,10269,NULL,NULL,NULL,Cacheuta,Unassigned,Mendoza,1455886,
8.79907E+13,UN,PCo-3011,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.23805,-69.07417,8996,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,1044461,
8.79907E+13,UN,PCo-33,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.30302,-69.01051,NULL,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,815828,
8.79907E+13,UN,PCo-40,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.28424,-69.02965,6742,NULL,NULL,NULL,Bajo Barreal,Unassigned,Mendoza,785224,
8.79907E+13,UN,PCo-42,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.28404,-69.03618,6476,NULL,NULL,NULL,Bajo Barreal,Unassigned,Mendoza,770685,
8.79907E+13,UN,PCo-44,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.29337,-69.02973,6679,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,836349,
8.79907E+13,UN,PCo-45,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.29858,-69.02717,6870,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,667419,
8.79907E+13,UN,PCo-8,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.31242,-69.0493,7086,NULL,NULL,NULL,Bajo Barreal,Unassigned,Mendoza,910880,
8.79907E+13,UN,PCo-84,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.3175,-69.00735,8398,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1065747,
8.79907E+13,UN,PCo-86,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.31413,-68.99822,9402,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,1016906,
8.79907E+13,UN,PCo-88,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.2647,-69.01508,8871,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1209648,
8.79907E+13,UN,PCo-93,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.32319,-69.00522,9245,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,1006630,
8.79907E+13,V,PCo-3005,Piedras Coloradas (PCO),Sinopec Argentina Exploration & Production,-33.30341,-68.97718,10006,5/28/2005,6/28/2005,07/08/2005,Bajo Barreal,Unassigned,Mendoza,1116662,
8.79907E+13,V,NPH-130,Puesto Hernandez (HER),YPF SA,-37.29491,-69.0424,3484,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,292645,
8.79907E+13,V,NPH-133,Puesto Hernandez (HER),YPF SA,-37.28581,-69.0311,3894,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,352617,
8.79907E+13,V,IA-175,Puesto Hernandez (HER),YPF SA,-37.29721,-69.0336,4032,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,352570,
8.79907E+13,V,NPH-187,Puesto Hernandez (HER),YPF SA,-37.30511,-69.042,3585,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,331829,
8.79907E+13,V,NPH-1008,Puesto Hernandez (HER),YPF SA,-37.28971,-69.0313,3904,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,386025,
8.79907E+13,V,NPH-1070,Puesto Hernandez (HER),YPF SA,-37.27441,-69.0344,3585,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,345378,
8.79907E+13,V,NPH-1071,Puesto Hernandez (HER),YPF SA,-37.27911,-69.0398,3379,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,339456,
8.79907E+13,V,NPH-1073,Puesto Hernandez (HER),YPF SA,-37.28361,-69.0343,3546,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,283399,
8.79907E+13,V,NPH-1128,Puesto Hernandez (HER),YPF SA,-37.27041,-69.0248,3625,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,350928,
8.79907E+13,V,NPH-1194h,Puesto Hernandez (HER),YPF SA,-37.27771,-69.0318,5118,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,485597,
8.79907E+13,V,NPH-1203h,Puesto Hernandez (HER),YPF SA,-37.30571,-69.0387,4304,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,425343,
8.79907E+13,V,NPH-1798,Puesto Hernandez (HER),YPF SA,-37.25221,-69.0225,3054,NULL,NULL,NULL,Rayoso,Unassigned,Mendoza,317026,
8.79908E+13,UN,T-1,Tupungato (TU2),Petrolera El Trebol,-33.29401,-69.07741,830,NULL,NULL,NULL,La Pilona,Unassigned,Mendoza,192608,
8.79908E+13,UN,T-13,Tupungato (TU2),Petrolera El Trebol,-33.28756,-69.07083,1463,NULL,NULL,NULL,La Pilona,Unassigned,Mendoza,256279,
8.79908E+13,UN,T-14,Tupungato (TU2),Petrolera El Trebol,-33.29155,-69.07127,1400,NULL,NULL,NULL,La Pilona,Unassigned,Mendoza,222340,
8.79908E+13,UN,T-31,Tupungato (TU2),Petrolera El Trebol,-33.29037,-69.06427,6968,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,1030818,
8.79908E+13,UN,T-42,Tupungato (TU2),Petrolera El Trebol,-33.27864,-69.05467,6043,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,775229,
8.79908E+13,UN,T-50,Tupungato (TU2),Petrolera El Trebol,-33.2894,-69.06124,9583,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,1404683,
8.79908E+13,UN,T-51,Tupungato (TU2),Petrolera El Trebol,-33.27994,-69.05762,9314,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,1283328,
8.79908E+13,UN,T-77,Tupungato (TU2),Petrolera El Trebol,-33.28477,-69.05148,7496,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,1007351,
8.79908E+13,UN,TR-10,Refugio (TUP),Petrolera El Trebol,-33.24631,-69.09052,7152,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,899451,
8.79908E+13,UN,TR-19,Refugio (TUP),Petrolera El Trebol,-33.252,-69.09237,6929,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,824178,
8.79908E+13,UN,TR-20,Refugio (TUP),Petrolera El Trebol,-33.25971,-69.10201,7690,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,1117325,
8.79908E+13,UN,es-1005,Refugio (TUP),Petrolera El Trebol,-33.29321,-69.07307,1706,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,252471,
8.79908E+13,UN,TR-1010,Refugio (TUP),Petrolera El Trebol,-33.24361,-69.09565,7896,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,1008327,
8.79908E+13,UN,TR-1014,Tupungato (TU2),Petrolera El Trebol,-33.29677,-69.06384,6830,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,974099,
8.79908E+13,V,NPH-1802,Puesto Hernandez (HER),YPF SA,-37.27491,-69.0039,3681,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,363379,
8.79908E+13,V,NPH-1840d,Puesto Hernandez (HER),YPF SA,-37.27281,-69.022,3690,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,337724,
8.79908E+13,V,NPH-1842d,Puesto Hernandez (HER),YPF SA,-37.27461,-69.0141,3710,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,336068,
8.79908E+13,UN,x-1,Atamisqui Sur (ATAS),Petrolera El Trebol,-33.54079,-68.70183,7549,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,1050260,
8.79908E+13,UN,x-1,Tierras Blancas (TIBL),Petrolera El Trebol,-33.38025,-68.83119,12814,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,1590348,
8.79908E+13,V,x-1,Rincon De Correa (RICO),YPF SA,-37.09538257,-69.61668734,NULL,10/21/1991,12/31/1991,NULL,Unassigned,Unassigned,Mendoza,672344,
8.79909E+13,V,S-133,El Sosneado (ESO),Petroquimica Comodoro Rivadavia,-35.05007,-69.40231,3756,02/07/1997,2/14/1997,2/20/1997,Loncoche,Unassigned,Mendoza,448406,
8.7991E+13,UN,ECN-24,El Corcobo Norte (ECCN),Pluspetrol,-37.45468062,-68.29039474,2362,NULL,NULL,NULL,Centenario,Unassigned,Mendoza,263935,
8.79911E+13,V,a-14,Desfiladero Bayo Este (Z120),YPF SA,-37.30856024,-68.94628063,3658,01/11/2005,1/27/2005,03/01/2005,Agrio,Unassigned,Mendoza,357002,
8.79911E+13,V,NDBE-13,Desfiladero Bayo Este (Z120),YPF SA,-37.31705924,-68.96379057,3280,01/06/2005,1/19/2005,2/22/2005,Rayoso,Unassigned,Mendoza,345802,
8.79911E+13,V,a-27,Desfiladero Bayo Este (Z120),YPF SA,-37.29936211,-68.95636674,3992,5/15/2005,5/31/2005,06/10/2005,Rayoso,Unassigned,Mendoza,345158,
8.79911E+13,V,NDBE-19,Desfiladero Bayo Este (Z120),YPF SA,-37.31152399,-68.95389951,2618,7/30/2005,08/10/2005,8/31/2005,Rayoso,Unassigned,Mendoza,209596,
8.79911E+13,V,NDBE-18,Desfiladero Bayo Este (Z120),YPF SA,-37.32064041,-68.95193606,3274,8/17/2005,8/29/2005,10/23/2005,Rayoso,Unassigned,Mendoza,327796,
8.79911E+13,V,NPM-24,Pata Mora (Z274),YPF SA,-37.14368128,-69.17114793,2365,11/10/2005,11/24/2005,12/31/2005,Unassigned,Unassigned,Mendoza,193327,
8.79911E+13,V,NDBE-8,Desfiladero Bayo Este (Z120),YPF SA,-37.31842158,-68.95389541,3389,4/19/2004,05/06/2004,07/05/2004,Rayoso,Unassigned,Mendoza,280931,
8.79911E+13,V,a-13,Pata Mora (Z274),YPF SA,-37.13881028,-69.19432007,2427,07/07/2004,7/22/2004,9/23/2004,Unassigned,Unassigned,Mendoza,201448,
8.79911E+13,V,x-2,Cerro Liupuca (CELI),YPF SA,-36.64174579,-69.43765102,8727,10/15/2004,12/20/2004,02/11/2005,Vaca Muerta,Vaca Muerta,Mendoza,968782,
8.79911E+13,V,a-4,Desfiladero Bayo Este (Z120),YPF SA,-37.32138558,-68.94937296,5334,9/28/2003,10/27/2003,12/08/2003,Rayoso,Unassigned,Mendoza,606194,
8.79911E+13,V,IA-93(I),Desfiladero Bayo (DBA),YPF SA,-37.34871073,-69.02395965,3257,1/25/2004,02/07/2004,03/09/2004,Agrio,Unassigned,Mendoza,291680,
8.79911E+13,V,a-69,Puesto Hernandez (HER),YPF SA,-37.29018358,-68.9927267,4908,NULL,NULL,NULL,Rayoso,Unassigned,Mendoza,512765,
8.79911E+13,V,NDB-156,Desfiladero Bayo (DBA),YPF SA,-37.32403931,-69.03099009,3215,01/05/2003,1/19/2003,2/23/2003,Rayoso,Unassigned,Mendoza,297944,
8.79911E+13,V,NRBl-9,Rincon Blanco (RIBL),YPF SA,-37.12280519,-69.17511307,2893,05/09/2003,06/06/2003,6/28/2003,Unassigned,Unassigned,Mendoza,256638,
8.79911E+13,V,NDB-153,Desfiladero Bayo (DBA),YPF SA,-37.33408746,-69.02766599,3313,6/28/2002,7/13/2002,08/01/2002,Rayoso,Unassigned,Mendoza,319953,
8.79911E+13,V,NDB-153,Desfiladero Bayo (DBA),YPF SA,-37.33408746,-69.02766599,3313,6/28/2002,7/13/2002,08/01/2002,Agrio,Unassigned,Mendoza,265801,
8.79911E+13,V,e-2,Rincon Blanco (RIBL),YPF SA,-37.11932272,-69.20628622,2975,9/14/2002,10/03/2002,10/30/2002,Agrio,Unassigned,Mendoza,291472,
8.79911E+13,V,e-2,Rincon Blanco (RIBL),YPF SA,-37.11932274,-69.20628583,2975,9/14/2002,10/03/2002,10/30/2002,Unassigned,Unassigned,Mendoza,254115,
8.79911E+13,V,a-201,Puesto Molina (PMO),YPF SA,-37.18147767,-69.1257984,3805,11/08/1998,11/27/1998,1/29/1999,Mulichinco,Unassigned,Mendoza,342843,
8.79911E+13,V,x-1001,Caã‘adon Amarillo (CAM),YPF SA,-36.99443869,-69.38535149,7769,1/18/2003,2/17/2003,3/30/2003,Barda Negra,Unassigned,Mendoza,687675,
8.79911E+13,V,NCAm-1003,Caã‘adon Amarillo (CAM),YPF SA,-36.98278211,-69.39790395,6627,12/05/1983,01/06/1984,1/31/1984,Mulichinco,Unassigned,Mendoza,705116,
8.79911E+13,V,NCAm-1005,Caã‘adon Amarillo (CAM),YPF SA,-36.99028944,-69.38101495,NULL,NULL,NULL,NULL,Mulichinco,Unassigned,Mendoza,596334,
8.79911E+13,V,e-2,Aguada Arenosa (Z007),YPF SA,-37.14171774,-69.42237109,4219,12/02/1984,12/25/1984,1/25/1985,Unassigned,Unassigned,Mendoza,321164,
8.79911E+13,V,x-1,Cerro Malal Negro (Z099),YPF SA,-37.09406117,-69.10789595,5511,9/30/1992,11/14/1992,3/15/1993,Barda Negra,Unassigned,Mendoza,576029,
